47.1494240132;;;0.0250962558;0.9855176509;16.9168824266;-0.2109320294;
48.1176843578;;;0.0225801912;0.9908405358;17.1302236516;-0.213341225;
49.0935932029;;;0.0200681759;0.995977021;17.3459035231;-0.2156798715;
50.0769597054;;;0.0175602544;1.0009267569;17.5638500584;-0.2179465353;
51.0675925998;;;0.0150564687;1.0056893631;17.7839898714;-0.220139813;
52.0653001679;;;0.0125568586;1.0102644267;18.0062482021;-0.2222583306;
53.0698902067;;;0.0100614614;1.0146515002;18.2305489449;-0.2243007429;
54.0811699944;;;0.0075703119;1.0188500996;18.4568146771;-0.2262657322;
55.0989462553;;;0.0050834423;1.0228597032;18.6849666849;-0.2281520078;
56.1230251228;;;0.002600882;1.0266797494;18.9149249905;-0.2299583056;
57.1532121006;;;0.0001226579;1.0303096357;19.1466083772;-0.2316833866;
58.1846096116;;;0.0023512059;1.033748717;19.3799344142;-0.2333260371;
59.2167852273;;;0.0048206883;1.036996304;19.6148194821;-0.2348850678;
60.249551119;;;0.0072857711;1.0400516628;19.8511787954;-0.2363593134;
61.2827186932;;;0.0097464388;1.0429140129;20.0889264279;-0.2377476325;
62.3160985411;;;0.0122026792;1.0455825271;20.3279753349;-0.239048907;
63.349500388;;;0.0146544831;1.04805633;20.5682373776;-0.2402620426;
64.3827330415;;;0.0171018444;1.0503344978;20.8096233458;-0.2413859683;
65.4156043389;;;0.0195447602;1.0524160576;21.0520429823;-0.2424196365;
66.4479210953;;;0.0219832309;1.0542999872;21.2954050062;-0.2433620238;
67.4794890501;;;0.02441726;1.0559852148;21.5396171373;-0.2442121311;
68.5101128147;;;0.0268468546;1.0574706192;21.7845861212;-0.244968984;
69.5395958196;;;0.0292720247;1.0587550296;22.0302177551;-0.2456316338;
70.5677402619;;;0.0316927843;1.0598372266;22.2764169135;-0.2461991584;
71.5943470541;;;0.0341091502;1.0607159424;22.5230875765;-0.246670663;
72.6192157722;;;0.0365211433;1.0613898614;22.7701328583;-0.2470452818;
73.6421446066;;;0.0389287874;1.0618576217;23.0174550371;-0.2473221787;
74.6629303124;;;0.0413321102;1.062117816;23.2649555867;-0.2475005496;
75.6813681626;;;0.0437311429;1.062168993;23.5125352101;-0.2475796234;
76.6972519016;;;0.0461259201;1.0620096591;23.7600938745;-0.2475586644;
77.7103737017;;;0.0485164802;1.0616382803;24.0075308485;-0.247436974;
78.720524121;;;0.0509028651;1.0610532844;24.2547447418;-0.2472138933;
79.7274920637;;;0.0532851204;1.0602530631;24.5016335467;-0.246888805;
80.7310647432;;;0.0556632951;1.0592359746;24.7480946831;-0.2464611364;
81.7310276479;;;0.0580374422;1.0580003468;24.994025045;-0.245930362;
82.7271645097;;;0.0604076181;1.0565444799;25.2393210514;-0.2452960063;
83.7192572766;;;0.0627738829;1.0548666498;25.4838786986;-0.2445576473;
84.7070860883;;;0.0651363004;1.052965112;25.7275936175;-0.2437149188;
85.6904292553;;;0.0674949379;1.0508381049;25.9703611326;-0.2427675151;
86.6690632429;;;0.0698498666;1.0484838543;26.2120763259;-0.2417151933;
87.6427626591;;;0.0722011611;1.0459005774;26.4526341036;-0.2405577777;
88.6113002468;;;0.0745488998;1.0430864875;26.6919292668;-0.2392951632;
89.5744468812;;;0.0768931645;1.0400397989;26.9298565865;-0.2379273197;
90.5319715723;;;0.0792340407;1.0367587318;27.1663108818;-0.2364542954;
91.4836414726;;;0.0815716174;1.0332415177;27.4011871033;-0.2348762215;
92.4292218903;;;0.0839059874;1.0294864051;27.6343804196;-0.2331933163;
93.3684763088;;;0.0862372466;1.0254916651;27.8657863088;-0.2314058892;
94.3011664115;;;0.0885654947;1.0212555974;28.0953006539;-0.2295143451;
95.2270521139;;;0.0908908346;1.016776537;28.3228198427;-0.2275191888;
96.1458916012;;;0.093213373;1.0120528604;28.5482408722;-0.2254210294;
97.057441374;;;0.0955332195;1.0070829923;28.7714614568;-0.2232205846;
97.9614562996;;;0.0978504874;1.001865413;28.9923801415;-0.2209186847;
98.8576896717;;;0.100165293;0.9963986651;29.2108964189;-0.2185162774;
99.7458932769;;;0.1024777561;0.9906813613;29.4269108505;-0.2160144316;
100.6258174691;;;0.1047879996;0.9847121918;29.6403251921;-0.2134143416;
101.4972112521;;;0.1070961494;0.9784899323;29.8510425233;-0.2107173312;
102.3598223693;;;0.1094023346;0.9720134518;30.0589673804;-0.2079248571;
103.2133974028;;;0.1117066874;0.9652817209;30.2640058937;-0.2050385133;
104.0576818799;;;0.1140093428;0.9582938199;30.4660659273;-0.2020600336;
104.8924203888;;;0.1163104388;0.9510489477;30.6650572228;-0.1989912955;
105.7173567027;;;0.1186101162;0.9435464301;30.8608915458;-0.195834323;
106.5322339128;;;0.1209085184;0.9357857285;31.0534828349;-0.192591289;
107.3367945701;;;0.1232057918;0.927766449;31.2427473528;-0.189264518;
108.130780836;;;0.1255020851;0.9194883511;31.4286038403;-0.1858564875;
108.913934643;;;0.1277975498;0.9109513567;31.6109736707;-0.1823698304;
109.6859978629;;;0.1300923396;0.9021555594;31.789781006;-0.1788073353;
110.4467124856;;;0.1323866107;0.8931012335;31.9649529539;-0.1751719479;
111.1958208067;;;0.1346805216;0.8837888427;32.1364197249;-0.171466771;
111.9330656237;;;0.136974233;0.87421905;32.3041147887;-0.1676950639;
112.6581904422;;;0.1392679076;0.864392726;32.4679750308;-0.1638602421;
113.3709396907;;;0.1415617102;0.8543109587;32.6279409066;-0.1599658758;
114.0710589449;;;0.1438558075;0.8439750616;32.7839565943;-0.1560156877;
114.7582951604;;;0.146150368;0.8333865836;32.9359701449;-0.1520135506;
115.432396915;;;0.1484455621;0.8225473167;33.0839336291;-0.1479634842;
116.0931146589;;;0.1507415615;0.8114593054;33.2278032802;-0.1438696511;
116.7402009743;;;0.1530385397;0.800124855;33.3675396325;-0.1397363523;
117.3734108423;;;0.1553366715;0.7885465396;33.5031076543;-0.1355680218;
117.9925019194;;;0.157636133;0.7767272101;33.6344768751;-0.1313692208;
118.5972348204;;;0.1599371017;0.7646700026;33.7616215057;-0.1271446307;
119.1873734098;;;0.1622397558;0.7523783452;33.8845205517;-0.1228990459;
119.7626851003;;;0.1645442748;0.7398559653;34.0031579173;-0.1186373656;
120.3229411582;;;0.1668508391;0.7271068971;34.1175225017;-0.1143645844;
120.8679170158;;;0.1691596297;0.7141354873;34.2276082849;-0.1100857832;
121.397392589;;;0.1714708283;0.7009464015;34.333414403;-0.1058061182;
121.911152602;;;0.173784617;0.6875446301;34.4349452131;-0.1015308101;
122.4089869166;;;0.1761011786;0.6739354932;34.5322103454;-0.0972651323;
122.8906908664;;;0.178420696;0.6601246457;34.6252247431;-0.0930143978;
123.3560655953;;;0.1807433521;0.6461180811;34.7140086897;-0.0887839466;
123.8049184005;;;0.1830693302;0.6319221354;34.798587821;-0.0845791313;
124.2370630777;;;0.1853988133;0.6175434905;34.878993124;-0.080405303;
124.6523202696;;;0.1877319842;0.6029891762;34.9552609199;-0.0762677959;
125.0505178166;;;0.1900690255;0.5882665725;35.0274328321;-0.0721719122;
125.4314911082;;;0.1924101193;0.5733834109;35.0955557375;-0.0681229054;
125.7950834358;;;0.1947554469;0.5583477745;35.1596817022;-0.0641259646;
126.1411463451;;;0.1971051892;0.5431680984;35.2198678994;-0.0601861972;
126.4695399877;;;0.1994595261;0.5278531687;35.2761765112;-0.0563086118;
126.7801334719;;;0.2018186366;0.5124121209;35.3286746126;-0.0524981014;
127.0728052106;;;0.2041826987;0.4968544373;35.3774340378;-0.0487594252;
127.347443266;;;0.2065518888;0.4811899443;35.4225312297;-0.0450971919;
127.6039456918;;;0.2089263825;0.4654288082;35.4640470712;-0.0415158415;
127.8422208689;;;0.2113063534;0.4495815305;35.5020666997;-0.0380196285;
128.0621878374;;;0.2136919738;0.4336589423;35.5366793041;-0.0346126044;
128.2637766209;;;0.2160834143;0.4176721978;35.5679779051;-0.0312986009;
128.4469285447;;;0.2184808433;0.4016327671;35.5960591185;-0.0280812134;
128.611596545;;;0.2208844276;0.3855524279;35.6210229037;-0.0249637852;
128.7577454701;;;0.2232943315;0.3694432566;35.6429722953;-0.0219493916;
128.8853523712;;;0.2257107173;0.3533176184;35.6620131212;-0.0190408259;
128.9944067827;;;0.2281337448;0.3371881564;35.6782537061;-0.0162405849;
129.0849109914;;;0.2305635713;0.3210677799;35.6918045623;-0.0135508562;
129.1568802922;;;0.2330003514;0.3049696522;35.7027780683;-0.010973506;
129.210343232;;;0.2354442369;0.2889071767;35.7112881363;-0.008510068;
129.2453418381;;;0.2378953769;0.2728939831;35.7174498706;-0.0061617343;
129.2619318329;;;0.2403539172;0.256943912;35.7213792167;-0.0039293461;
129.2601828316;;;0.2428200005;0.2410709993;35.7231926037;-0.001813387;
129.2401785244;;;0.2452937663;0.2252894591;35.7230065813;0.0001860224;
129.2020168403;;;0.2477753507;0.2096136666;35.7209374519;0.0020691294;
129.1458100937;;;0.250264886;0.1940581394;35.7171009011;0.0038365508;
129.0716851114;;;0.2527625011;0.1786375189;35.7116116265;0.0054892746;
128.9797833406;;;0.2552683211;0.1633665502;35.7045829679;0.0070286586;
128.8702609359;;;0.2577824669;0.1482600622;35.6961265396;0.0084564283;
128.7432888262;;;0.2603050557;0.133332946;35.6863518679;0.0097746718;
128.5990527596;;;0.2628362004;0.1186001338;35.6753660336;0.0109858342;
128.4377533263;;;0.2653760096;0.1040765763;35.6632733241;0.0120927095;
128.2596059589;;;0.2679245875;0.0897772201;35.6501748942;0.0130984299;
128.0648409101;;;0.2704820339;0.0757169851;35.6361684392;0.014006455;
127.8537032061;;;0.2730484438;0.0619107398;35.6213478815;0.0148205576;
127.626452577;;;0.2756239076;0.0483732785;35.6058030732;0.0155448083;
127.3833633624;;;0.2782085108;0.0351192962;35.5896195148;0.0161835584;
127.1247243932;;;0.2808023338;0.0221633646;35.5728780938;0.016741421;
126.850838848;;;0.2834054523;0.0095199071;35.5556548436;0.0172232502;
126.5676177377;;;0.2860179364;0.0027968262;35.5380207244;0.0176341192;
126.2937506694;;;0.2886398511;0.0147727828;35.5200414278;0.0179792966;
126.0288735471;;;0.291271256;0.0263941336;35.5017772065;0.0182642213;
125.7726086392;;;0.2939122053;0.0376472974;35.4832827302;0.0184944763;
125.5245648574;;;0.2965627473;0.0485189655;35.4646069692;0.018675761;
125.2843380593;;;0.299222925;0.0589961269;35.4457931062;0.018813863;
125.051511376;;;0.3018927753;0.0690660921;35.4268784775;0.0189146287;
124.8256555641;;;0.3045723295;0.0787165176;35.4078945443;0.0189839332;
124.6063293811;;;0.3072616126;0.0879354295;35.3888668949;0.0190276494;
124.3930799842;;;0.3099606437;0.0967112468;35.3698152774;0.0190516175;
124.1854433524;;;0.3126694358;0.105032804;35.3507536641;0.0190616133;
123.9829447303;;;0.3153879956;0.1128893735;35.3316903472;0.0190633169;
123.7850990939;;;0.3181163235;0.1202706871;35.3126280653;0.0190622819;
123.591411637;;;0.3208544135;0.1271669566;35.2935641614;0.019063904;
123.4013782784;;;0.3236022531;0.1335688945;35.2744907702;0.0190733911;
123.2144861879;;;0.3263598232;0.1394677327;35.2553950367;0.0190957335;
123.0302143307;;;0.3291270981;0.1448552409;35.2362593617;0.019135675;
122.8480340298;;;0.3319040456;0.1497237447;35.2170616768;0.019197685;
122.6674095446;;;0.3346906264;0.1540661412;35.1977757443;0.0192859324;
122.4877986648;;;0.3374867946;0.1578759149;35.1783714839;0.0194042604;
122.3086533194;;;0.3402924975;0.161147152;35.1588153214;0.0195561625;
122.129420198;;;0.343107675;0.1638745536;35.13907056;0.0197447613;
121.9495413848;;;0.3459322606;0.1660534475;35.119097772;0.019972788;
121.7684550034;;;0.3487661804;0.167679799;35.0988552072;0.0202425649;
121.5855958707;;;0.3516093534;0.1687502207;35.078299218;0.0205559891;
121.4003961595;;;0.3544616916;0.1692619804;35.0573846985;0.0209145196;
121.2122860683;;;0.3573230996;0.1692130084;35.0360655331;0.0213191653;
121.0206944957;;;0.3601934751;0.1686019024;35.0142950563;0.0217704768;
120.8250497202;;;0.3630727081;0.1674279326;34.9920265165;0.0222685398;
120.6247800821;;;0.3659606818;0.1656910438;34.9692135451;0.0228129714;
120.4193146674;;;0.3688572718;0.1633918571;34.9458106262;0.023402919;
120.2080839911;;;0.3717623463;0.16053167;34.9217735646;0.0240370616;
119.9905206798;;;0.3746757662;0.1571124549;34.8970599504;0.0247136141;
119.7660601513;;;0.3775973852;0.1531368567;34.8716296165;0.0254303339;
119.5341412898;;;0.3805270494;0.1486081879;34.8454450869;0.0261845297;
119.2942071163;;;0.3834645975;0.143530424;34.818472013;0.0269730739;
119.0457054511;;;0.386409861;0.1379081958;34.7906795965;0.0277924165;
118.788089569;;;0.3893626636;0.1317467815;34.762040995;0.0286386015;
118.5208188441;;;0.3923228221;0.1250520972;34.732533709;0.029507286;
118.2433593845;;;0.3952901455;0.1178306859;34.7021399475;0.0303937615;
117.955184654;;;0.3982644356;0.1100897052;34.6708469712;0.0312929762;
117.6557760815;;;0.4012454869;0.1018369143;34.6386474104;0.0321995609;
117.3446236542;;;0.4042330862;0.093080659;34.6055395554;0.033107855;
117.021226497;;;0.4072270135;0.0838298563;34.5715276201;0.0340119353;
116.6850934333;;;0.4102270411;0.0740939774;34.5366219743;0.0349056458;
116.3357435292;;;0.4132329342;0.06388303;34.5008393459;0.0357826284;
115.9727066178;;;0.4162444507;0.0532075394;34.4642029904;0.0366363555;
115.5955238046;;;0.4192613416;0.0420785283;34.4267428279;0.0374601624;
115.2037479512;;;0.4222833503;0.0305074968;34.3884955464;0.0382472815;
114.796944138;;;0.4253102136;0.0185064004;34.3495046704;0.038990876;
114.3746901047;;;0.4283416609;0.0060876276;34.3098205957;0.0396840747;
113.950048712;;;0.431377415;0.0067360224;34.2695005893;0.0403200063;
113.5355828843;;;0.4344171916;0.0199513639;34.2286087555;0.0408918338;
113.1316670335;;;0.4374606995;0.0335448487;34.1872159669;0.0413927886;
112.7386619831;;;0.4405076411;0.0475025907;34.1453997627;0.0418162042;
112.3569146619;;;0.4435577118;0.0618103906;34.1032442139;0.0421555488;
111.9867578232;;;0.4466106006;0.0764537619;34.0608397563;0.0424044577;
111.6285097892;;;0.4496659901;0.0914179561;34.0182829923;0.042556764;
111.2824742216;;;0.4527235564;0.1066879888;33.9756764635;0.0426065287;
110.9489399177;;;0.4557829694;0.1222486655;33.9331283946;0.0425480689;
110.6281806324;;;0.4588438928;0.1380846075;33.8907524099;0.0423759847;
110.3204549266;;;0.4619059843;0.1541802785;33.848667225;0.0420851849;
110.0260060406;;;0.4649688958;0.1705200098;33.8069963145;0.0416709105;
109.7450617942;;;0.4680322731;0.1870880266;33.7658675582;0.0411287563;
109.4778345109;;;0.4710957566;0.2038684732;33.7254128673;0.0404546909;
109.2245209684;;;0.474158981;0.2208454385;33.6857677924;0.0396450749;
108.9853023732;;;0.4772215757;0.2380029806;33.6470711163;0.0386966761;
108.7603443598;;;0.480283165;0.2553251516;33.6094644323;0.037606684;
108.5497970136;;;0.4833433678;0.2727960216;33.5730917117;0.0363727206;
108.3537949171;;;0.4864017982;0.2903997016;33.5380988611;0.0349928506;
108.1724572188;;;0.4894580657;0.3081203674;33.5046332731;0.033465588;
108.0058877245;;;0.4925117749;0.3259422807;33.4728433711;0.031789902;
107.8541750097;;;0.4955625263;0.3438498114;33.4428781518;0.0299652193;
107.7173925522;;;0.4986099158;0.3618274584;33.4148867263;0.0279914255;
107.5955988857;;;0.5016535355;0.379859869;33.3890178624;0.0258688639;
107.4888377711;;;0.5046929735;0.3979318588;33.36541953;0.0235983324;
107.3971383867;;;0.5077278142;0.4160284298;33.3442384518;0.0211810783;
107.3205155358;;;0.5107576387;0.4341347878;33.32561966;0.0186187918;
107.2589698701;;;0.5137820246;0.4522363588;33.3097060627;0.0159135973;
107.2124881286;;;0.5168005465;0.470318805;33.2966380198;0.013068043;
107.1810433915;;;0.5198127762;0.4883680391;33.2865529305;0.0100850892;
107.1645953467;;;0.5228182828;0.506370238;33.2795848352;0.0069680954;
107.1630905691;;;0.525816633;0.5243118555;33.2758640302;0.0037208049;
107.1764628115;;;0.5288073914;0.5421796338;33.2755167001;0.0003473301;
107.2046333052;;;0.5317901206;0.5599606143;33.2786645654;-0.0031478653;
107.2475110708;;;0.5347643814;0.577642147;33.285424549;-0.0067599836;
107.3049932365;;;0.5377297332;0.5952118988;33.2959084609;-0.0104839119;
107.3769653638;;;0.5406857343;0.6126578616;33.3102227026;-0.0143142417;
107.4633017801;;;0.5436319418;0.6299683582;33.3284679911;-0.0182452885;
107.5638659156;;;0.5465679123;0.6471320478;33.3507391039;-0.0222711128;
107.6785106445;;;0.5494932018;0.6641379307;33.3771246443;-0.0263855403;
107.80707863;;;0.5524073662;0.6809753518;33.4077068277;-0.0305821834;
107.9494026709;;;0.5553099615;0.6976340024;33.4425612899;-0.0348544622;
108.1053060496;;;0.5582005438;0.7141039224;33.4817569156;-0.0391956257;
108.2746028801;;;0.5610786701;0.7303755006;33.5253556886;-0.043598773;
108.4570984559;;;0.5639438982;0.7464394741;33.5734125623;-0.0480568737;
108.6525895959;;;0.5667957872;0.7622869272;33.6259753515;-0.0525627892;
108.8608649881;;;0.5696338974;0.7779092895;33.6830846436;-0.0571092921;
109.0817055296;;;0.572457791;0.7932983325;33.7447737304;-0.0616890868;
109.3148846634;;;0.5752670322;0.808446166;33.8110685583;-0.0662948279;
109.5601687094;;;0.5780611876;0.8233452336;33.8819876976;-0.0709191393;
109.8173171902;;;0.5808398264;0.8379883072;33.9575423293;-0.0755546316;
110.0860831511;;;0.5836025206;0.8523684815;34.0377362492;-0.0801939199;
110.3662134721;;;0.5863488456;0.8664791667;34.1225658889;-0.0848296397;
110.6574491736;;;0.5890783801;0.8803140815;34.2120203517;-0.0894544628;
110.9595257124;;;0.5917907067;0.8938672455;34.3060814635;-0.0940611118;
111.2721732705;;;0.5944854122;0.9071329703;34.4047238377;-0.0986423742;
111.5951170338;;;0.5971620876;0.9201058509;34.5079149528;-0.103191115;
111.9280774611;;;0.5998203288;0.9327807561;34.6156152423;-0.1077002895;
112.2707705434;;;0.6024597367;0.9451528191;34.7277781958;-0.1121629536;
112.6229080527;;;0.6050799174;0.9572174267;34.8443504704;-0.1165722745;
112.9841977793;;;0.6076804828;0.9689702094;34.9652720107;-0.1209215403;
113.3543437591;;;0.6102610504;0.9804070302;35.0904761786;-0.1252041679;
113.7330464885;;;0.6128212443;0.9915239737;35.2198898897;-0.1294137111;
114.1200031284;;;0.6153606948;1.0023173347;35.3534337565;-0.1335438669;
114.5149076961;;;0.6178790393;1.0127836071;35.4910222383;-0.1375884818;
114.9174512458;;;0.6203759222;1.0229194719;35.6325637952;-0.1415415568;
115.3273220366;;;0.6228509952;1.032721786;35.777961047;-0.1453972519;
115.7442056889;;;0.625303918;1.0421875703;35.9271109364;-0.1491498893;
116.1677853294;;;0.6277343579;1.0513139983;36.0799048936;-0.1527939572;
116.5977417228;;;0.6301419908;1.0600983842;36.2362290052;-0.1563241116;
117.0337533932;;;0.6325265012;1.0685381716;36.3959641835;-0.1597351783;
117.475496733;;;0.6348875823;1.0766309221;36.5589863376;-0.1630221541;
117.9226461009;;;0.6372249364;1.0843743043;36.7251665453;-0.1661802077;
118.374873908;;;0.6395382754;1.0917660824;36.8943712256;-0.1692046803;
118.8318506932;;;0.6418273209;1.0988041061;37.0664623108;-0.1720910853;
119.2932451884;;;0.6440918042;1.1054862995;37.241297419;-0.1748351082;
119.7587243729;;;0.6463314672;1.1118106516;37.4187300252;-0.1774326062;
120.2279535172;;;0.6485460619;1.1177752062;37.5986096326;-0.1798796074;
120.700596219;;;0.6507353513;1.1233780531;37.7807819425;-0.1821723099;
121.176314428;;;0.6528991094;1.1286173185;37.9650890238;-0.1843070813;
121.6547684641;;;0.6550371213;1.1334911574;38.1513694808;-0.186280457;
122.1356170256;;;0.6571491836;1.1379977451;38.3394586213;-0.1880891405;
122.6185171915;;;0.6592351046;1.1421352706;38.5291886226;-0.1897300013;
123.103124416;;;0.6612947047;1.1459019292;38.7203886978;-0.1912000753;
123.5890925168;;;0.6633278161;1.149295917;38.9128852616;-0.1924965638;
124.0760736583;;;0.6653342837;1.1523154252;39.1065020951;-0.1936168334;
124.563718329;;;0.6673139649;1.1549586355;39.3010605115;-0.1945584164;
125.0516753155;;;0.6692667296;1.1572237161;39.496379522;-0.1953190105;
125.5395916728;;;0.6711924609;1.1591088182;39.6922760025;-0.1958964805;
126.0271126918;;;0.6730910551;1.1606120742;39.8885648609;-0.1962888584;
126.5138818656;;;0.6749624216;1.1617315954;40.0850592072;-0.1964943463;
126.9995408542;;;0.6768064834;1.162465472;40.2815705244;-0.1965113172;
127.4837294495;;;0.6786231771;1.1628117723;40.4779088433;-0.1963383189;
127.9660855411;;;0.680412453;1.1627685447;40.6738829192;-0.1959740759;
128.4462450845;;;0.6821742756;1.162333819;40.8693004134;-0.1954174942;
128.9238420713;;;0.6839086231;1.1615056098;41.0639680779;-0.1946676646;
129.3985085034;;;0.6856154882;1.1602819203;41.257691946;-0.1937238681;
129.869874373;;;0.6872948776;1.1586607472;41.450277527;-0.192585581;
130.3375676474;;;0.6889468125;1.1566400869;41.6415300081;-0.1912524811;
130.8012142613;;;0.6905713288;1.1542179428;41.8312544621;-0.1897244539;
131.2604381176;;;0.6921684767;1.151392333;42.0192560619;-0.1880015998;
131.7148610966;;;0.6937383212;1.1481613002;42.2053403034;-0.1860842415;
132.1641030766;;;0.6952809419;1.1445229219;42.3893132359;-0.1839729326;
132.6077819656;;;0.6967964331;1.1404753221;42.5709817012;-0.1816684653;
133.0455137456;;;0.6982849043;1.1360166843;42.7501535816;-0.1791718803;
133.4769125313;;;0.6997464794;1.1311452651;42.926638057;-0.1764844755;
133.901590644;;;0.7011812974;1.1258594101;43.1002458727;-0.1736078157;
134.3191587014;;;0.7025895121;1.1201575695;43.2707896157;-0.170543743;
134.7292257259;;;0.7039712921;1.1140383166;43.4380840023;-0.1672943866;
135.131399271;;;0.7053268212;1.1075003663;43.6019461751;-0.1638621728;
135.5252855685;;;0.7066562977;1.1005425952;43.7621960109;-0.1602498358;
135.9104896966;;;0.7079599349;1.093164063;43.9186564385;-0.1564604276;
